date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_model
2016-05-21 09:00:00,310.0,97.46163394267658,348.3333333333333,93.33333333333331,153.33333333333334,366.5114572750875,106.70588927526785,157.78271,64.87607
2016-05-21 10:00:00,383.3333333333333,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,366.61079128569816,115.25806306985021,283.25003,65.830124
2016-05-21 11:00:00,431.6666666666667,97.46163394267658,348.3333333333333,355.0,161.66666666666666,366.71012529630883,120.99049986817431,272.6349,66.14815
2016-05-21 12:00:00,228.33333333333337,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,366.8094593069195,115.11347591546325,347.21667,66.14815
2016-05-21 13:00:00,343.3333333333333,97.46163394267658,348.3333333333333,268.3333333333333,75.0,366.9087933175302,109.43477793585248,370.75967,69.96439
2016-05-21 14:00:00,303.3333333333333,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,367.00812732814086,105.64512885563613,290.1569,73.46261
2016-05-21 15:00:00,361.6666666666667,97.46163394267658,348.3333333333333,201.66666666666663,103.33333333333331,367.10746133875153,98.81698566080547,224.66403,72.82657
2016-05-21 16:00:00,100.0,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666669,367.2067953493622,126.99333059558194,233.27382,74.734695
2016-05-21 17:00:00,95.0,97.46163394267658,348.3333333333333,231.66666666666663,83.33333333333333,367.3061293599729,183.787587274668,199.12778,83.321236
2016-05-21 18:00:00,125.0,97.46163394267658,348.3333333333333,348.3333333333333,285.0,367.40546337058356,180.17224187209672,198.75096,87.13747
2016-05-21 19:00:00,108.33333333333331,97.46163394267658,348.3333333333333,123.33333333333331,120.0,367.50479738119424,127.97788417431889,139.69424,89.773766
2016-05-21 20:00:00,95.0,97.46163394267658,348.3333333333333,100.0,86.66666666666667,367.6041313918049,113.26223775862923,117.068794,81.095634
2016-05-21 21:00:00,135.0,97.46163394267658,348.3333333333333,71.66666666666667,56.666666666666664,367.7034654024156,77.90962271729893,79.88521,68.52731
2016-05-21 22:00:00,73.33333333333333,97.46163394267658,348.3333333333333,60.0,58.333333333333336,367.80279941302626,63.59411758513227,68.08999,61.943897
2016-05-21 23:00:00,148.33333333333334,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,367.90213342363694,57.300813583270156,67.02895,58.053703
2016-05-22 00:00:00,60.0,97.46163394267658,348.3333333333333,55.0,58.333333333333336,368.0014674342476,55.25267681898583,76.76551,58.053703
2016-05-22 01:00:00,56.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,51.666666666666664,368.1008014448583,56.265604025904054,80.96651,58.053703
2016-05-22 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,368.20013545546897,55.880195707649705,66.2582,58.053703
2016-05-22 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,368.2994694660797,54.46470080408028,57.65047,58.053703
2016-05-22 04:00:00,55.0,97.46163394267658,348.3333333333333,50.0,50.0,368.3988034766904,54.88944123557917,59.999416,58.053703
2016-05-22 05:00:00,50.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,368.49813748730105,63.33051538491861,64.0845,58.053703
2016-05-22 06:00:00,58.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,50.0,368.5974714979117,72.76572639503206,65.970474,58.053703
2016-05-22 07:00:00,63.333333333333336,97.46163394267658,348.3333333333333,176.66666666666666,60.0,368.6968055085224,101.53649641183699,81.85117,58.652195
2016-05-22 08:00:00,190.0,97.46163394267658,348.3333333333333,338.3333333333333,183.33333333333337,368.7961395191331,117.84507366866455,98.77807,58.652195
2016-05-22 09:00:00,113.33333333333331,97.46163394267658,348.3333333333333,93.33333333333331,143.33333333333334,368.89547352974375,107.93586823292503,191.66351,58.652195
2016-05-22 10:00:00,201.66666666666663,97.46163394267658,348.3333333333333,73.33333333333333,135.0,368.99480754035443,115.73679243455717,193.40031,58.652195
2016-05-22 11:00:00,343.3333333333333,97.46163394267658,348.3333333333333,355.0,50.0,369.0941415509651,122.47805966656153,194.22005,58.652195
2016-05-22 12:00:00,126.66666666666669,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,369.1934755615758,118.02515555514219,203.58406,58.053703
2016-05-22 13:00:00,103.33333333333331,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,369.29280957218646,112.45648867958027,176.18393,58.35295
2016-05-22 14:00:00,106.66666666666669,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,369.39214358279713,110.705914631886,162.65947,58.652195
2016-05-22 15:00:00,96.66666666666669,97.46163394267658,348.3333333333333,201.66666666666663,50.0,369.4914775934078,106.39226588026827,122.64902,61.644653
2016-05-22 16:00:00,88.33333333333333,97.46163394267658,348.3333333333333,351.6666666666667,55.0,369.5908116040185,135.37778977252742,110.314,68.228065
2016-05-22 17:00:00,265.0,97.46163394267658,348.3333333333333,231.66666666666663,56.666666666666664,369.69014561462916,190.13414711516896,137.44505,79.59941
2016-05-22 18:00:00,120.0,97.46163394267658,348.3333333333333,348.3333333333333,50.0,369.78947962523984,183.983731884446,157.57428,83.19035
2016-05-22 19:00:00,96.66666666666669,97.46163394267658,348.3333333333333,123.33333333333331,60.0,369.8888136358505,129.96325131906963,162.29793,84.38734
2016-05-22 20:00:00,116.66666666666669,97.46163394267658,348.3333333333333,100.0,78.33333333333333,369.9881476464612,115.0565614095467,153.82182,76.60695
2016-05-22 21:00:00,88.33333333333333,97.46163394267658,348.3333333333333,71.66666666666667,63.333333333333336,370.08748165707186,79.36675759259651,127.704346,64.33787
2016-05-22 22:00:00,78.33333333333333,97.46163394267658,348.3333333333333,60.0,58.333333333333336,370.18681566768254,63.62225403751131,86.65611,58.652195
2016-05-22 23:00:00,60.0,97.46163394267658,348.3333333333333,56.666666666666664,53.333333333333336,370.2861496782932,55.96921237599133,85.620346,58.053703
2016-05-23 00:00:00,58.333333333333336,97.46163394267658,348.3333333333333,55.0,55.0,370.38548368890395,52.72157889299717,59.787228,58.053703
2016-05-23 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,58.333333333333336,370.4848176995146,52.8727242872028,63.7369,58.053703
2016-05-23 02:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,55.0,370.5841517101253,52.60266479549148,64.241714,58.053703
2016-05-23 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,370.683485720736,52.15754415063259,65.19605,58.053703
2016-05-23 04:00:00,50.0,97.46163394267658,348.3333333333333,50.0,56.666666666666664,370.78281973134665,52.126340942122056,64.23893,58.053703
2016-05-23 05:00:00,66.66666666666667,97.46163394267658,348.3333333333333,58.333333333333336,65.0,370.8821537419573,61.02480810477118,74.374115,58.053703
2016-05-23 06:00:00,60.0,97.46163394267658,348.3333333333333,146.66666666666666,55.0,370.981487752568,70.52463087781246,94.36837,59.250687
2016-05-23 07:00:00,56.666666666666664,97.46163394267658,348.3333333333333,176.66666666666666,56.666666666666664,371.0808217631787,97.58631034444579,97.02953,61.345406
2016-05-23 08:00:00,51.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,61.666666666666664,371.18015577378935,113.51445786364889,95.83783,62.841637
2016-05-23 09:00:00,55.0,97.46163394267658,348.3333333333333,93.33333333333331,66.66666666666667,371.2794897844,104.77494870455894,92.214485,64.637115
2016-05-23 10:00:00,51.666666666666664,97.46163394267658,348.3333333333333,73.33333333333333,55.0,371.3788237950107,113.71524371584428,85.7885,65.2356
2016-05-23 11:00:00,56.666666666666664,97.46163394267658,348.3333333333333,355.0,61.666666666666664,371.4781578056214,120.12956032593684,95.86623,66.43259
2016-05-23 12:00:00,61.666666666666664,97.46163394267658,348.3333333333333,301.6666666666667,135.0,371.57749181623205,115.14050789992268,72.8062,68.52731
2016-05-23 13:00:00,56.666666666666664,97.46163394267658,348.3333333333333,268.3333333333333,173.33333333333334,371.67682582684273,110.30966130958723,89.033394,71.819016
2016-05-23 14:00:00,58.333333333333336,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,371.7761598374534,108.75646694584759,59.29826,72.41751
2016-05-23 15:00:00,73.33333333333333,97.46163394267658,348.3333333333333,201.66666666666663,70.0,371.8754938480641,104.33192374257521,64.88913,71.819016
2016-05-23 16:00:00,156.66666666666666,97.46163394267658,348.3333333333333,351.6666666666667,78.33333333333333,371.97482785867476,134.19423079969067,93.34989,77.205444
2016-05-23 17:00:00,380.0,97.46163394267658,348.3333333333333,231.66666666666663,268.3333333333333,372.07416186928543,190.10430854356173,213.30446,81.39488
2016-05-23 18:00:00,123.33333333333331,97.46163394267658,348.3333333333333,348.3333333333333,120.0,372.1734958798961,183.6307695193144,269.73804,88.27754
2016-05-23 19:00:00,120.0,97.46163394267658,348.3333333333333,123.33333333333331,110.0,372.2728298905068,128.80310990101623,141.5844,90.07301
2016-05-23 20:00:00,105.0,97.46163394267658,348.3333333333333,100.0,95.0,372.37216390111746,113.21441573279003,140.35878,81.69412
2016-05-23 21:00:00,68.33333333333333,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,372.4714979117282,76.53902774229527,77.6904,68.228065
2016-05-23 22:00:00,63.333333333333336,97.46163394267658,348.3333333333333,60.0,71.66666666666667,372.57083192233887,59.85773955810657,73.81207,62.84164
2016-05-23 23:00:00,58.333333333333336,97.46163394267658,348.3333333333333,56.666666666666664,60.0,372.67016593294954,52.7221869537799,66.96623,58.053703
2016-05-24 00:00:00,50.0,97.46163394267658,348.3333333333333,55.0,51.666666666666664,372.7694999435602,50.58092113887767,54.96928,58.053703
2016-05-24 01:00:00,56.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,55.0,372.8688339541709,51.22652052568196,50.567078,58.053703
2016-05-24 02:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,372.96816796478157,51.49600907235856,56.838623,58.053703
2016-05-24 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,373.06750197539225,50.45952418709089,56.94805,58.053703
2016-05-24 04:00:00,53.333333333333336,97.46163394267658,348.3333333333333,50.0,50.0,373.1668359860029,50.054132137545935,59.481186,58.053703
2016-05-24 05:00:00,106.66666666666669,97.46163394267658,348.3333333333333,58.333333333333336,71.66666666666667,373.2661699966136,58.61384887526947,60.7885,58.053703
2016-05-24 06:00:00,71.66666666666667,97.46163394267658,348.3333333333333,146.66666666666666,63.333333333333336,373.3655040072243,69.20390448714124,90.37057,58.053703
2016-05-24 07:00:00,161.66666666666666,97.46163394267658,348.3333333333333,176.66666666666666,60.0,373.46483801783495,98.36702931062518,124.841835,58.053703
2016-05-24 08:00:00,56.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,56.666666666666664,373.5641720284456,114.42156044115336,103.93018,58.35295
2016-05-24 09:00:00,38.333333333333336,97.46163394267658,348.3333333333333,93.33333333333331,55.0,373.6635060390563,103.9942334773184,92.47114,58.35295
2016-05-24 10:00:00,66.66666666666667,97.46163394267658,348.3333333333333,73.33333333333333,53.333333333333336,373.762840049667,112.16101286230537,57.697277,58.35295
2016-05-24 11:00:00,101.66666666666669,97.46163394267658,348.3333333333333,355.0,56.666666666666664,373.86217406027765,117.91844619764754,76.80152,58.19299
2016-05-24 12:00:00,128.33333333333334,97.46163394267658,348.3333333333333,301.6666666666667,58.333333333333336,373.9615080708883,112.0989057116401,91.34761,58.19299
2016-05-24 13:00:00,118.33333333333331,97.46163394267658,348.3333333333333,268.3333333333333,53.333333333333336,374.060842081499,108.35089799024786,87.370636,58.19299
2016-05-24 14:00:00,150.0,97.46163394267658,348.3333333333333,318.3333333333333,53.333333333333336,374.1601760921097,106.91968203481576,90.71126,58.75797
2016-05-24 15:00:00,141.66666666666666,97.46163394267658,348.3333333333333,201.66666666666663,56.666666666666664,374.25951010272036,101.03685001187682,129.36687,62.147854
2016-05-24 16:00:00,141.66666666666666,97.46163394267658,348.3333333333333,351.6666666666667,63.333333333333336,374.35884411333103,130.87105832409782,170.16058,69.21011
2016-05-24 17:00:00,203.33333333333337,97.46163394267658,348.3333333333333,231.66666666666663,126.66666666666669,374.4581781239417,186.94778258940903,237.38261,80.50972
2016-05-24 18:00:00,136.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666669,374.55751213455244,181.8594864488755,199.09935,84.74708
2016-05-24 19:00:00,123.33333333333331,97.46163394267658,348.3333333333333,123.33333333333331,105.0,374.6568461451631,128.9664717329092,143.7713,85.02957
2016-05-24 20:00:00,96.66666666666669,97.46163394267658,348.3333333333333,100.0,95.0,374.7561801557738,113.1698155333753,115.18452,76.83735
2016-05-24 21:00:00,76.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,68.33333333333333,374.85551416638447,77.096356385646,77.24761,65.82024
2016-05-24 22:00:00,61.666666666666664,97.46163394267658,348.3333333333333,60.0,58.333333333333336,374.95484817699514,62.061524824049684,74.572365,58.75797
2016-05-24 23:00:00,58.333333333333336,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,375.0541821876058,53.593490797795084,64.135635,58.19299
2016-05-25 00:00:00,53.333333333333336,97.46163394267658,348.3333333333333,55.0,51.666666666666664,375.1535161982165,49.958971336408354,56.051254,58.19299
2016-05-25 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,375.25285020882717,49.54945817419514,54.792694,58.19299
2016-05-25 02:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,375.35218421943785,48.69019253129625,56.14486,58.19299
2016-05-25 03:00:00,48.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,375.4515182300485,48.0828929611954,62.509335,58.19299
2016-05-25 04:00:00,55.0,97.46163394267658,348.3333333333333,50.0,51.666666666666664,375.5508522406592,48.200088175106316,62.249226,58.19299
2016-05-25 05:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,68.33333333333333,375.6501862512699,57.15592402736536,86.53525,58.19299
2016-05-25 06:00:00,55.0,97.46163394267658,348.3333333333333,146.66666666666666,110.0,375.74952026188055,66.97400978588723,70.41116,58.75797
2016-05-25 07:00:00,65.0,97.46163394267658,348.3333333333333,176.66666666666666,76.66666666666667,375.8488542724912,95.72753939855636,91.313736,61.017895
2016-05-25 08:00:00,83.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,161.66666666666666,375.9481882831019,112.89118710301295,89.207855,62.430344
2016-05-25 09:00:00,90.0,97.46163394267658,348.3333333333333,93.33333333333331,65.0,376.0475222937126,103.67334563654515,131.60767,63.842796
2016-05-25 10:00:00,78.33333333333333,97.46163394267658,348.3333333333333,73.33333333333333,63.333333333333336,376.14685630432325,111.75685909817696,103.992836,64.972755
2016-05-25 11:00:00,50.0,97.46163394267658,348.3333333333333,355.0,55.0,376.2461903149339,117.20398485461567,99.75774,66.38521
2016-05-25 12:00:00,60.0,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,376.3455243255446,111.52653798104598,82.61667,68.36264
2016-05-25 13:00:00,71.66666666666667,97.46163394267658,348.3333333333333,268.3333333333333,73.33333333333333,376.4448583361553,106.14101420863756,84.138,71.187546
2016-05-25 14:00:00,80.0,97.46163394267658,348.3333333333333,318.3333333333333,80.0,376.54419234676595,103.85504197334012,97.41161,71.752525
2016-05-25 15:00:00,80.0,97.46163394267658,348.3333333333333,201.66666666666663,76.66666666666667,376.6435263573767,98.77413722780011,94.65389,71.752525
2016-05-25 16:00:00,231.66666666666663,97.46163394267658,348.3333333333333,351.6666666666667,75.0,376.74286036798736,126.68950501964605,95.017456,76.27237
2016-05-25 17:00:00,118.33333333333331,97.46163394267658,348.3333333333333,231.66666666666663,91.66666666666669,376.84219437859804,181.97179388165387,171.63533,81.35719
2016-05-25 18:00:00,156.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666669,376.9415283892087,177.3355106987584,157.95416,87.006996
2016-05-25 19:00:00,118.33333333333331,97.46163394267658,348.3333333333333,123.33333333333331,95.0,377.0408623998194,122.73342423668362,108.75618,89.831894
2016-05-25 20:00:00,190.0,97.46163394267658,348.3333333333333,100.0,85.0,377.14019641043006,109.21168064391543,107.004265,80.792206
2016-05-25 21:00:00,56.666666666666664,97.46163394267658,348.3333333333333,71.66666666666667,61.666666666666664,377.23953042104074,75.66515978310758,83.32228,68.36264
2016-05-25 22:00:00,53.333333333333336,97.46163394267658,348.3333333333333,60.0,55.0,377.3388644316514,60.937671263696984,44.85414,62.712833
2016-05-25 23:00:00,53.333333333333336,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,377.4381984422621,53.60462409145191,42.091446,58.19299
2016-05-26 00:00:00,53.333333333333336,97.46163394267658,348.3333333333333,55.0,56.666666666666664,377.53753245287277,49.78306252490256,46.891224,58.19299
2016-05-26 01:00:00,55.0,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,377.63686646348344,49.47682801448775,47.53669,57.9105
2016-05-26 02:00:00,50.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,377.7362004740941,48.630142456558474,50.71086,57.62801
2016-05-26 03:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,50.0,377.8355344847048,47.89118514753375,51.322643,57.62801
2016-05-26 04:00:00,50.0,97.46163394267658,348.3333333333333,50.0,56.666666666666664,377.93486849531547,47.7326457744507,52.65279,57.62801
2016-05-26 05:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,61.666666666666664,378.03420250592615,56.32685633731262,66.242714,57.62801
2016-05-26 06:00:00,61.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,48.333333333333336,378.1335365165368,66.63747369129828,79.944756,57.62801
2016-05-26 07:00:00,100.0,97.46163394267658,348.3333333333333,176.66666666666666,58.333333333333336,378.2328705271475,94.80562385309213,73.42346,58.19299
2016-05-26 08:00:00,156.66666666666666,97.46163394267658,348.3333333333333,338.3333333333333,51.666666666666664,378.3322045377582,110.75987898603489,95.172386,58.19299
2016-05-26 09:00:00,276.6666666666667,97.46163394267658,348.3333333333333,93.33333333333331,48.333333333333336,378.43153854836885,101.3230477436257,107.43399,58.19299
2016-05-26 10:00:00,265.0,97.46163394267658,348.3333333333333,73.33333333333333,58.333333333333336,378.5308725589795,110.47676676160427,174.28172,58.19299
2016-05-26 11:00:00,243.33333333333337,97.46163394267658,348.3333333333333,355.0,50.0,378.6302065695902,116.30653759176778,151.56288,58.19299
2016-05-26 12:00:00,221.66666666666663,97.46163394267658,348.3333333333333,301.6666666666667,55.0,378.72954058020093,108.66369789837415,173.0951,58.19299
2016-05-26 13:00:00,75.0,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,378.8288745908116,100.65582025921071,137.91121,58.19299
2016-05-26 14:00:00,68.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,378.9282086014223,98.2023649521044,125.005135,58.19299
2016-05-26 15:00:00,61.666666666666664,97.46163394267658,348.3333333333333,201.66666666666663,68.33333333333333,379.02754261203296,92.81658130365668,74.10095,61.582874
2016-05-26 16:00:00,495.0,97.46163394267658,348.3333333333333,351.6666666666667,118.33333333333331,379.12687662264364,119.93760839119489,81.735825,68.36264
2016-05-26 17:00:00,440.0,97.46163394267658,348.3333333333333,231.66666666666663,208.33333333333337,379.2262106332543,175.19367228247268,212.16606,79.66225
2016-05-26 18:00:00,215.0,97.46163394267658,348.3333333333333,348.3333333333333,105.0,379.325544643865,171.56276748365735,259.3256,83.334625
2016-05-26 19:00:00,223.33333333333337,97.46163394267658,348.3333333333333,123.33333333333331,123.33333333333331,379.42487865447566,120.51216961722719,201.38293,84.1821
2016-05-26 20:00:00,91.66666666666669,97.46163394267658,348.3333333333333,100.0,100.0,379.52421266508634,108.08681714686941,193.88582,78.2498
2016-05-26 21:00:00,76.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,379.623546675697,75.13125133137692,88.25391,65.25525
2016-05-26 22:00:00,70.0,97.46163394267658,348.3333333333333,60.0,60.0,379.7228806863077,61.34886566755745,85.66453,59.322956
2016-05-26 23:00:00,65.0,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,379.82221469691837,54.79315534046236,63.547497,58.19299
2016-05-27 00:00:00,60.0,97.46163394267658,348.3333333333333,55.0,55.0,379.92154870752904,51.919208105523694,53.983517,58.19299
2016-05-27 01:00:00,58.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,53.333333333333336,380.0208827181397,52.28422764890229,55.012672,57.9105
2016-05-27 02:00:00,50.0,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,380.1202167287504,51.92368437368327,53.009785,58.19299
2016-05-27 03:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,380.21955073936107,51.177673063240036,54.219723,57.984123
2016-05-27 04:00:00,58.333333333333336,97.46163394267658,348.3333333333333,50.0,50.0,380.31888474997174,51.47244101635283,56.54333,57.984123
2016-05-27 05:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,380.4182187605824,59.81657085351287,58.55398,57.984123
2016-05-27 06:00:00,63.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,146.66666666666666,380.5175527711931,69.8951145568833,66.651,58.536354
2016-05-27 07:00:00,111.66666666666669,97.46163394267658,348.3333333333333,176.66666666666666,176.66666666666666,380.61688678180377,97.82382682376851,81.55646,60.193043
2016-05-27 08:00:00,130.0,97.46163394267658,348.3333333333333,338.3333333333333,338.3333333333333,380.71622079241445,114.44693747824704,135.59789,61.849728
2016-05-27 09:00:00,251.66666666666663,97.46163394267658,348.3333333333333,93.33333333333331,93.33333333333331,380.8155548030252,104.36332617121843,135.50574,63.50642
2016-05-27 10:00:00,251.66666666666663,97.46163394267658,348.3333333333333,73.33333333333333,73.33333333333333,380.9148888136358,111.87094761371975,181.08974,65.16311
2016-05-27 11:00:00,310.0,97.46163394267658,348.3333333333333,355.0,355.0,381.01422282424653,117.4650850483821,205.46793,66.26757
2016-05-27 12:00:00,185.0,97.46163394267658,348.3333333333333,301.6666666666667,301.6666666666667,381.1135568348572,110.53488903457492,178.29907,67.924255
2016-05-27 13:00:00,265.0,97.46163394267658,348.3333333333333,268.3333333333333,268.3333333333333,381.2128908454679,105.12452694212436,170.5596,71.51375
2016-05-27 14:00:00,101.66666666666669,97.46163394267658,348.3333333333333,318.3333333333333,318.3333333333333,381.31222485607856,103.11765390155904,172.72017,71.51375
2016-05-27 15:00:00,76.66666666666667,97.46163394267658,348.3333333333333,201.66666666666663,201.66666666666663,381.41155886668923,97.06612694237526,151.93251,71.51375
2016-05-27 16:00:00,135.0,97.46163394267658,348.3333333333333,351.6666666666667,351.6666666666667,381.5108928772999,126.23895446517315,149.73709,74.55101
2016-05-27 17:00:00,180.0,97.46163394267658,348.3333333333333,231.66666666666663,231.66666666666663,381.6102268879106,183.1991188227513,164.51324,80.34943
2016-05-27 18:00:00,430.0,97.46163394267658,348.3333333333333,348.3333333333333,348.3333333333333,381.70956089852126,178.16637848010805,176.3784,87.2523
